iid,sub_class,exit_status,n_turns,n_tools_last10,tool_entropy_last10,tool_diversity_last10,tool_repetition_last10
matthewwardrop__formulaic-166,wandering,submitted (exit_context),38,10,0.7219280948873623,0.2,0.8
matthewwardrop__formulaic-166,wandering,submitted (exit_context),36,10,2.4464393446710155,0.6,0.3
matthewwardrop__formulaic-166,wandering,submitted (exit_context),29,10,0.0,0.1,1.0
matthewwardrop__formulaic-166,wandering,submitted (exit_context),62,10,1.7609640474436812,0.4,0.5
mido__mido-474,wandering,submitted (exit_context),27,10,1.9219280948873623,0.4,0.4
mido__mido-474,wandering,submitted (exit_context),31,10,1.0,0.2,0.5
mido__mido-474,wandering,submitted (exit_context),39,10,0.0,0.1,1.0
mps-gmbh__hl7-parser-24,wandering,submitted (exit_context),49,10,2.121928094887362,0.5,0.4
mps-gmbh__hl7-parser-24,wandering,submitted (exit_context),74,10,0.0,0.1,1.0
mps-gmbh__hl7-parser-24,wandering,submitted (exit_context),34,10,0.4689955935892812,0.2,0.9
mps-gmbh__hl7-parser-24,wandering,submitted (exit_context),48,10,0.7219280948873623,0.2,0.8
mps-gmbh__hl7-parser-24,wandering,submitted (exit_context),46,10,1.7609640474436812,0.4,0.5
mps-gmbh__hl7-parser-24,wandering,submitted (exit_context),42,10,2.321928094887362,0.5,0.2
mps-gmbh__hl7-parser-24,wandering,submitted (exit_context),61,10,0.0,0.1,1.0
mps-gmbh__hl7-parser-24,wandering,submitted (exit_context),39,10,0.4689955935892812,0.2,0.9
mps-gmbh__hl7-parser-24,wandering,submitted (exit_context),29,10,0.4689955935892812,0.2,0.9
mps-gmbh__hl7-parser-24,wandering,submitted (exit_context),56,10,1.0,0.2,0.5
mps-gmbh__hl7-parser-24,wandering,submitted (exit_context),102,10,1.3609640474436813,0.3,0.5
mps-gmbh__hl7-parser-24,wandering,submitted (exit_context),35,10,2.4464393446710155,0.6,0.3
networkx__networkx-4125,wandering,submitted (exit_context),14,10,1.3567796494470394,0.4,0.7
networkx__networkx-4125,wandering,submitted (exit_context),34,10,2.1219280948873624,0.5,0.4
networkx__networkx-4125,wandering,submitted (exit_context),52,10,0.8812908992306927,0.2,0.7
networkx__networkx-4125,wandering,submitted (exit_context),42,10,0.7219280948873623,0.2,0.8
networkx__networkx-4125,wandering,submitted (exit_context),29,10,1.0,0.2,0.5
networkx__networkx-4125,wandering,submitted (exit_context),83,10,0.9709505944546686,0.2,0.6
networkx__networkx-4125,wandering,submitted (exit_context),25,10,1.0,0.2,0.5
palantir__python-language-server-275,wandering,submitted (exit_context),22,10,0.0,0.1,1.0
palantir__python-language-server-275,wandering,submitted (exit_context),63,10,2.6464393446710153,0.7,0.3
palantir__python-language-server-275,wandering,submitted (exit_context),39,10,1.0,0.2,0.5
palantir__python-language-server-754,wandering,submitted (exit_context),56,10,1.0,0.2,0.5
palantir__python-language-server-754,wandering,submitted (exit_context),53,10,1.9709505944546688,0.4,0.3
palantir__python-language-server-754,wandering,submitted (exit_context),67,10,1.0,0.2,0.5
palantir__python-language-server-754,wandering,submitted (exit_context),96,10,2.4464393446710155,0.6,0.3
palantir__python-language-server-754,wandering,submitted (exit_context),136,10,0.0,0.1,1.0
palantir__python-language-server-754,wandering,submitted (exit_context),55,10,0.0,0.1,1.0
palantir__python-language-server-754,wandering,submitted (exit_context),37,10,0.9709505944546686,0.2,0.6
pappasam__toml-sort-36,wandering,submitted (exit_context),78,10,1.0,0.2,0.5
protolambda__remerkleable-2,wandering,submitted (exit_context),29,10,0.0,0.1,1.0
protolambda__remerkleable-2,wandering,submitted (exit_context),27,10,1.0,0.2,0.5
protolambda__remerkleable-2,wandering,submitted (exit_context),42,10,2.4464393446710155,0.6,0.3
protolambda__remerkleable-2,wandering,submitted (exit_context),29,10,1.5709505944546684,0.3,0.4
protolambda__remerkleable-2,wandering,submitted (exit_context),47,10,0.8812908992306927,0.2,0.7
protolambda__remerkleable-2,wandering,submitted (exit_context),67,10,1.4854752972273344,0.3,0.5
protolambda__remerkleable-2,wandering,submitted (exit_context),35,10,1.0,0.2,0.5
protolambda__remerkleable-2,wandering,submitted (exit_context),33,10,0.8812908992306927,0.2,0.7
pydantic__pydantic-2262,wandering,submitted (exit_context),37,10,1.0,0.2,0.5
pydantic__pydantic-2262,wandering,submitted (exit_context),50,10,0.0,0.1,1.0
pydantic__pydantic-2262,wandering,submitted (exit_context),43,10,1.0,0.2,0.5
pydantic__pydantic-2262,wandering,submitted (exit_context),36,10,1.3709505944546687,0.3,0.6
pydantic__pydantic-2262,wandering,submitted (exit_context),44,10,0.0,0.1,1.0
pydantic__pydantic-2262,wandering,submitted (exit_context),27,10,0.8812908992306927,0.2,0.7
pydantic__pydantic-2262,wandering,submitted (exit_context),36,10,0.8812908992306927,0.2,0.7
pydantic__pydantic-2262,wandering,submitted (exit_context),29,10,0.0,0.1,1.0
pydantic__pydantic-2262,wandering,submitted (exit_context),35,10,0.0,0.1,1.0
pydantic__pydantic-2262,wandering,submitted (exit_context),17,10,1.5709505944546687,0.4,0.6
pydantic__pydantic-2262,wandering,submitted (exit_context),39,41,0.9011701959974223,0.2,0.6829268292682927
pydantic__pydantic-2262,wandering,submitted (exit_context),40,20,1.0,0.2,0.5
pydantic__pydantic-2366,wandering,submitted (exit_context),60,20,1.0,0.2,0.5
pypa__wheel-213,wandering,submitted (exit_context),75,10,1.0,0.2,0.5
pypa__wheel-213,wandering,submitted (exit_context),44,10,1.0,0.2,0.5
pypa__wheel-213,wandering,submitted (exit_context),68,10,1.4854752972273344,0.3,0.5
pyvista__pyvista-4225,wandering,submitted (exit_context),23,10,0.4689955935892812,0.2,0.9
pyvista__pyvista-4225,wandering,submitted (exit_context),16,10,2.1219280948873624,0.5,0.4
reata__sqllineage-38,wandering,submitted (exit_context),37,10,0.0,0.1,1.0
reata__sqllineage-38,wandering,submitted (exit_context),230,10,0.0,0.1,1.0
reata__sqllineage-38,wandering,submitted (exit_context),42,10,0.9709505944546686,0.2,0.6
reata__sqllineage-38,wandering,submitted (exit_context),38,10,1.0,0.2,0.5
scrapy__scrapy-2847,wandering,submitted (exit_context),25,10,1.9219280948873623,0.4,0.4
simonsobs__ocs-332,wandering,submitted (exit_context),49,10,0.8812908992306927,0.2,0.7
tobymao__sqlglot-1765,wandering,submitted (exit_context),32,10,0.9709505944546686,0.2,0.6
tobymao__sqlglot-1765,wandering,submitted (exit_context),31,10,0.0,0.1,1.0
tobymao__sqlglot-1765,wandering,submitted (exit_context),29,10,0.8812908992306927,0.2,0.7
tobymao__sqlglot-1765,wandering,submitted (exit_context),35,10,0.0,0.1,1.0
tobymao__sqlglot-1765,wandering,submitted (exit_context),30,10,1.5709505944546684,0.3,0.4
tobymao__sqlglot-1765,wandering,submitted (exit_context),18,10,2.4464393446710155,0.6,0.3
tobymao__sqlglot-1765,wandering,submitted (exit_context),34,10,1.5709505944546684,0.3,0.4
tobymao__sqlglot-1765,wandering,submitted (exit_context),25,10,1.0,0.2,0.5
tobymao__sqlglot-1765,wandering,submitted (exit_context),29,10,1.9609640474436814,0.5,0.5
typesafehub__conductr-cli-339,wandering,submitted (exit_context),42,10,0.0,0.1,1.0
typesafehub__conductr-cli-339,wandering,submitted (exit_context),44,10,1.9709505944546686,0.4,0.3
wandera__1password-client-16,wandering,submitted (exit_context),36,10,1.0,0.2,0.5
wandera__1password-client-16,wandering,submitted (exit_context),31,10,2.4464393446710155,0.6,0.3
wandera__1password-client-16,wandering,submitted (exit_context),24,10,0.4689955935892812,0.2,0.9
wandera__1password-client-16,wandering,submitted (exit_context),126,10,1.0,0.2,0.5
wandera__1password-client-16,wandering,submitted (exit_context),50,10,1.3709505944546687,0.3,0.6
wandera__1password-client-16,wandering,submitted (exit_context),49,10,2.321928094887362,0.6,0.4
wandera__1password-client-16,wandering,submitted (exit_context),41,10,1.0,0.2,0.5
wandera__1password-client-16,wandering,submitted (exit_context),29,10,2.1219280948873624,0.5,0.4
zamzterz__Flask-pyoidc-79,wandering,submitted (exit_context),27,10,0.0,0.1,1.0
zamzterz__Flask-pyoidc-79,wandering,submitted (exit_context),26,10,0.0,0.1,1.0
zamzterz__Flask-pyoidc-79,wandering,submitted (exit_context),33,10,1.0,0.2,0.5
zamzterz__Flask-pyoidc-79,wandering,submitted (exit_context),34,10,2.4464393446710155,0.6,0.3
AzureAD__azure-activedirectory-library-for-python-120,wandering,submitted (exit_context),37,10,1.9709505944546686,0.4,0.3
AzureAD__azure-activedirectory-library-for-python-120,wandering,submitted (exit_context),94,10,1.0,0.2,0.5
AzureAD__azure-activedirectory-library-for-python-120,wandering,submitted (exit_context),38,10,1.9219280948873623,0.4,0.4
AzureAD__azure-activedirectory-library-for-python-120,wandering,submitted (exit_context),38,10,0.8812908992306927,0.2,0.7
AzureAD__azure-activedirectory-library-for-python-120,wandering,submitted (exit_context),39,10,1.5219280948873621,0.3,0.4
AzureAD__azure-activedirectory-library-for-python-120,wandering,submitted (exit_context),27,10,1.9609640474436814,0.5,0.5
AzureAD__azure-activedirectory-library-for-python-120,wandering,submitted (exit_context),114,10,1.4854752972273344,0.3,0.5
AzureAD__azure-activedirectory-library-for-python-120,wandering,submitted (exit_context),40,10,2.5219280948873624,0.6,0.2
AzureAD__azure-activedirectory-library-for-python-120,wandering,submitted (exit_context),41,10,2.4464393446710155,0.6,0.3
AzureAD__azure-activedirectory-library-for-python-120,wandering,submitted (exit_context),48,10,2.9219280948873623,0.8,0.2
Azure__msrest-for-python-208,wandering,submitted (exit_context),43,10,1.0,0.2,0.5
ESSS__conda-devenv-51,wandering,submitted (exit_context),49,10,1.0,0.2,0.5
ESSS__conda-devenv-51,wandering,submitted (exit_context),41,10,1.0,0.2,0.5
ESSS__conda-devenv-51,wandering,submitted (exit_context),38,10,1.0,0.2,0.5
ESSS__conda-devenv-51,wandering,submitted (exit_context),43,10,1.1567796494470395,0.3,0.7
ESSS__conda-devenv-51,wandering,submitted (exit_context),37,10,2.1219280948873624,0.5,0.4
ESSS__conda-devenv-51,wandering,submitted (exit_context),40,10,2.170950594454669,0.5,0.3
ESSS__conda-devenv-51,wandering,submitted (exit_context),33,10,0.8812908992306927,0.2,0.7
EdinburghGenomics__EGCG-Core-11,wandering,submitted (exit_context),188,10,3.321928094887362,1.0,0.1
EdinburghGenomics__EGCG-Core-11,wandering,submitted (exit_context),35,10,1.5219280948873621,0.3,0.4
EdinburghGenomics__EGCG-Core-11,wandering,submitted (exit_context),38,10,1.8464393446710154,0.4,0.4
EdinburghGenomics__EGCG-Core-11,wandering,submitted (exit_context),35,10,1.0,0.2,0.5
PEtab-dev__libpetab-python-136,wandering,submitted (exit_context),21,10,0.0,0.1,1.0
PyCQA__flake8-bugbear-316,wandering,submitted (exit_context),49,10,0.0,0.1,1.0
TheFriendlyCoder__friendlypins-93,wandering,submitted (exit_context),32,10,2.4464393446710155,0.6,0.3
TheFriendlyCoder__friendlypins-93,wandering,submitted (exit_context),38,10,1.3709505944546687,0.3,0.6
TheFriendlyCoder__friendlypins-93,wandering,submitted (exit_context),40,10,1.1567796494470395,0.3,0.7
TheFriendlyCoder__friendlypins-93,wandering,submitted (exit_context),47,10,1.4854752972273344,0.3,0.5
TheFriendlyCoder__friendlypins-93,wandering,submitted (exit_context),10,10,2.1219280948873624,0.5,0.4
TheFriendlyCoder__friendlypins-93,wandering,submitted (exit_context),53,10,1.5219280948873621,0.3,0.4
airspeed-velocity__asv-734,wandering,submitted (exit_context),54,10,1.9609640474436814,0.5,0.5
airspeed-velocity__asv-734,wandering,submitted (exit_context),42,10,2.2464393446710154,0.5,0.3
airspeed-velocity__asv-734,wandering,submitted (exit_context),29,10,1.0,0.2,0.5
alvinwan__TexSoup-140,wandering,submitted (exit_context),36,10,1.0,0.2,0.5
alvinwan__TexSoup-140,wandering,submitted (exit_context),36,10,0.9219280948873623,0.3,0.8
alvinwan__TexSoup-140,wandering,submitted (exit_context),31,10,0.0,0.1,1.0
alvinwan__TexSoup-140,wandering,submitted (exit_context),137,10,0.0,0.1,1.0
alvinwan__TexSoup-140,wandering,submitted (exit_context),33,10,0.0,0.1,1.0
alvinwan__TexSoup-140,wandering,submitted (exit_context),26,10,1.0,0.2,0.5
alvinwan__TexSoup-140,wandering,submitted (exit_context),25,10,0.0,0.1,1.0
alvinwan__TexSoup-140,wandering,submitted (exit_context),40,10,0.0,0.1,1.0
alvinwan__TexSoup-140,wandering,submitted (exit_context),30,10,0.9709505944546686,0.2,0.6
alvinwan__TexSoup-140,wandering,submitted (exit_context),41,10,1.9709505944546686,0.4,0.3
alvinwan__TexSoup-140,wandering,submitted (exit_context),36,10,0.0,0.1,1.0
alvinwan__TexSoup-140,wandering,submitted (exit_context),43,10,0.0,0.1,1.0
alvinwan__TexSoup-140,wandering,submitted (exit_context),43,10,1.1567796494470395,0.3,0.7
alvinwan__TexSoup-140,wandering,submitted (exit_context),23,10,1.360964047443681,0.3,0.5
alvinwan__TexSoup-140,wandering,submitted (exit_context),53,10,0.0,0.1,1.0
alvinwan__TexSoup-140,wandering,submitted (exit_context),24,10,0.0,0.1,1.0
alvinwan__TexSoup-140,wandering,submitted (exit_context),31,10,0.0,0.1,1.0
alvinwan__TexSoup-140,wandering,submitted (exit_context),25,10,0.0,0.1,1.0
alvinwan__TexSoup-140,wandering,submitted (exit_context),32,10,0.8812908992306927,0.2,0.7
alvinwan__TexSoup-140,wandering,submitted (exit_context),35,10,1.0,0.2,0.5
alvinwan__TexSoup-140,wandering,submitted (exit_context),56,10,1.0,0.2,0.5
alvinwan__TexSoup-140,wandering,submitted (exit_context),43,10,0.0,0.1,1.0
alvinwan__TexSoup-140,wandering,submitted (exit_context),27,10,0.0,0.1,1.0
alvinwan__TexSoup-140,wandering,submitted (exit_context),25,10,0.0,0.1,1.0
alvinwan__TexSoup-140,wandering,submitted (exit_context),86,10,0.8812908992306927,0.2,0.7
alvinwan__TexSoup-140,wandering,submitted (exit_context),28,10,0.0,0.1,1.0
alvinwan__TexSoup-140,wandering,submitted (exit_context),27,10,0.0,0.1,1.0
alvinwan__TexSoup-140,wandering,submitted (exit_context),37,10,1.0,0.2,0.5
alvinwan__TexSoup-140,wandering,submitted (exit_context),38,10,1.0,0.2,0.5
alvinwan__TexSoup-140,wandering,submitted (exit_context),38,10,1.9709505944546686,0.4,0.3
alvinwan__TexSoup-140,wandering,submitted (exit_context),41,10,0.0,0.1,1.0
alvinwan__TexSoup-140,wandering,submitted (exit_context),31,10,0.7219280948873623,0.2,0.8
alvinwan__TexSoup-140,wandering,submitted (exit_context),32,10,0.0,0.1,1.0
alvinwan__TexSoup-140,wandering,submitted (exit_context),38,10,1.0,0.2,0.5
alvinwan__TexSoup-140,wandering,submitted (exit_context),34,10,0.0,0.1,1.0
alvinwan__TexSoup-140,wandering,submitted (exit_context),48,10,0.9709505944546686,0.2,0.6
alvinwan__TexSoup-140,wandering,submitted (exit_context),24,10,1.6854752972273344,0.4,0.5
alvinwan__TexSoup-140,wandering,submitted (exit_context),46,10,0.8812908992306927,0.2,0.7
alvinwan__TexSoup-140,wandering,submitted (exit_context),35,10,0.0,0.1,1.0
alvinwan__TexSoup-140,wandering,submitted (exit_context),39,10,0.0,0.1,1.0
alvinwan__TexSoup-140,wandering,submitted (exit_context),52,10,1.5709505944546684,0.3,0.4
alvinwan__TexSoup-140,wandering,submitted (exit_context),31,10,0.0,0.1,1.0
alvinwan__TexSoup-140,wandering,submitted (exit_context),62,10,0.0,0.1,1.0
alvinwan__TexSoup-140,wandering,submitted (exit_context),26,10,0.0,0.1,1.0
alvinwan__TexSoup-140,wandering,submitted (exit_context),60,10,0.4689955935892812,0.2,0.9
alvinwan__TexSoup-140,wandering,submitted (exit_context),27,10,1.1567796494470395,0.3,0.7
alvinwan__TexSoup-140,wandering,submitted (exit_context),33,10,1.360964047443681,0.3,0.5
alvinwan__TexSoup-140,wandering,submitted (exit_context),33,10,0.9219280948873623,0.3,0.8
ameily__cincoconfig-26,wandering,submitted (exit_context),68,10,0.0,0.1,1.0
ameily__cincoconfig-26,wandering,submitted (exit_context),91,10,1.0,0.2,0.5
ameily__cincoconfig-26,wandering,submitted (exit_context),41,10,0.4689955935892812,0.2,0.9
asottile__pyupgrade-166,wandering,submitted (exit_context),26,10,0.0,0.1,1.0
asottile__pyupgrade-166,wandering,submitted (exit_context),75,10,1.0,0.2,0.5
asottile__pyupgrade-166,wandering,submitted (exit_context),107,10,0.0,0.1,1.0
asottile__pyupgrade-166,wandering,submitted (exit_context),55,10,1.3709505944546687,0.3,0.6
asottile__pyupgrade-166,wandering,submitted (exit_context),46,10,0.0,0.1,1.0
asottile__pyupgrade-330,wandering,submitted (exit_context),27,10,1.0,0.2,0.5
asottile__pyupgrade-330,wandering,submitted (exit_context),77,10,0.0,0.1,1.0
asottile__pyupgrade-330,wandering,submitted (exit_context),26,10,1.5709505944546684,0.3,0.4
asottile__pyupgrade-330,wandering,submitted (exit_context),40,10,1.9219280948873623,0.4,0.4
asottile__yesqa-44,wandering,submitted (exit_context),60,10,1.0,0.2,0.5
astropenguin__pandas-dataclasses-120,wandering,submitted (exit_context),31,10,0.0,0.1,1.0
astropenguin__pandas-dataclasses-120,wandering,submitted (exit_context),48,10,1.0,0.2,0.5
astropenguin__pandas-dataclasses-120,wandering,submitted (exit_context),40,10,0.0,0.1,1.0
astropenguin__pandas-dataclasses-120,wandering,submitted (exit_context),45,10,1.8464393446710154,0.4,0.4
astropenguin__pandas-dataclasses-120,wandering,submitted (exit_context),44,10,1.4854752972273344,0.3,0.5
astropenguin__pandas-dataclasses-120,wandering,submitted (exit_context),54,10,1.1567796494470395,0.3,0.7
astropenguin__pandas-dataclasses-120,wandering,submitted (exit_context),43,10,0.0,0.1,1.0
astropenguin__pandas-dataclasses-120,wandering,submitted (exit_context),42,10,1.5709505944546684,0.3,0.4
astropenguin__pandas-dataclasses-120,wandering,submitted (exit_context),61,10,1.4854752972273344,0.3,0.5
astropenguin__pandas-dataclasses-120,wandering,submitted (exit_context),57,10,1.0,0.2,0.5
astropenguin__pandas-dataclasses-120,wandering,submitted (exit_context),52,10,0.8812908992306927,0.2,0.7
astropenguin__pandas-dataclasses-120,wandering,submitted (exit_context),37,10,1.8954618442383218,0.4,0.3
astropenguin__pandas-dataclasses-120,wandering,submitted (exit_context),34,10,0.8812908992306927,0.2,0.7
astropenguin__pandas-dataclasses-120,wandering,submitted (exit_context),44,10,1.0,0.2,0.5
benmoran56__esper-81,wandering,submitted (exit_context),46,10,0.0,0.1,1.0
benmoran56__esper-81,wandering,submitted (exit_context),35,10,1.3709505944546687,0.3,0.6
benmoran56__esper-81,wandering,submitted (exit_context),40,10,0.0,0.1,1.0
benmoran56__esper-81,wandering,submitted (exit_context),35,10,0.0,0.1,1.0
benmoran56__esper-81,wandering,submitted (exit_context),35,10,1.5709505944546684,0.3,0.4
